t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
225.561198,bio,0.000000,0.037268,0.769894,0.030316,0.037268,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.799701,4.573828,0.611145,-0.002611,1.799701,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.391584,E1,0.215576,E3,0.187378,,2,-1.00
226.151804,bio,0.298880,0.037279,0.768019,0.030316,0.037279,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.111348,4.573828,0.697509,1.087721,1.111348,0.862940,5.438606,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.313644,E1,0.255463,E3,0.205509,,0,-1.00
226.750866,bio,0.145644,0.037316,0.764171,0.030316,0.037316,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.111348,4.573828,0.623326,0.706295,1.111348,0.832292,3.531473,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.332529,E1,0.251622,E3,0.198340,,0,-1.00
227.332155,bio,0.072503,0.037338,0.759620,0.030316,0.037338,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.111348,4.573828,0.600241,0.167426,1.111348,0.817664,0.837128,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.400878,E1,0.247377,E3,0.167808,,1,-1.00
227.932186,bio,0.124325,0.037336,0.754424,0.030316,0.037336,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.238020,4.573828,0.602358,0.132233,0.238020,0.828029,0.661163,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.427638,E1,0.241444,E3,0.157936,,0,-1.00
228.450877,bio,0.066718,0.037390,0.748882,0.030316,0.037390,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.238020,4.573828,0.582797,0.064532,0.238020,0.816507,0.322661,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.438013,E1,0.236569,E3,0.155353,,0,-1.00
228.940917,bio,0.037056,0.037444,0.743526,0.030316,0.037444,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.238020,4.573828,0.571519,-0.034221,0.238020,0.810575,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.445600,E1,0.232819,E3,0.153535,,0,-1.00
229.532229,bio,0.018226,0.037411,0.738669,0.030316,0.037411,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.238020,4.573828,0.563100,-0.097418,0.238020,0.806809,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.479150,E1,0.231537,E3,0.138101,,0,-1.00
230.131540,bio,0.008879,0.037477,0.734476,0.030316,0.037477,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.630431,4.573828,0.556526,-0.146992,0.630431,0.804939,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.477720,E1,0.229272,E3,0.139859,,0,-1.00
230.724224,bio,0.004360,0.037605,0.730984,0.030316,0.037605,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.630431,4.573828,0.551236,-0.182289,0.630431,0.804035,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.465641,E1,0.226775,E3,0.146700,,0,-1.00
231.281972,bio,0.002233,0.037742,0.728143,0.030316,0.037742,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.630431,4.573828,0.546994,-0.204115,0.630431,0.803610,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.441300,E1,0.223623,E3,0.159662,,0,-1.00
231.847715,bio,0.001132,0.037895,0.725888,0.030316,0.037895,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.630431,4.573828,0.543654,-0.226076,0.630431,0.803390,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.461280,E1,0.224624,E3,0.149526,,0,-1.00
232.446096,bio,0.000552,0.037912,0.724136,0.030316,0.037912,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.636801,4.573828,0.541074,-0.241251,1.636801,0.803274,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.473475,E1,0.225490,E3,0.143220,,0,-1.00
233.062105,bio,0.000264,0.038092,0.722809,0.030316,0.038092,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.636801,4.573828,0.539132,-0.252610,1.636801,0.803216,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.476228,E1,0.226775,E3,0.141272,,0,-1.00
233.694008,bio,0.000124,0.038118,0.721835,0.030316,0.038118,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.636801,4.573828,0.537717,-0.243114,1.636801,0.803188,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.484318,E1,0.228573,E3,0.136598,,0,-1.00
234.291235,bio,0.000060,0.038176,0.721148,0.030316,0.038176,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.585107,4.573828,0.536727,-0.210995,1.585107,0.803176,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.486472,E1,0.229966,E3,0.134951,,0,-1.00
234.832474,bio,0.000032,0.038240,0.720698,0.030316,0.038240,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.585107,4.573828,0.536086,-0.155972,1.585107,0.803170,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.485075,E1,0.231450,E3,0.134930,,0,-1.00
235.405852,bio,0.000016,0.038311,0.720431,0.030316,0.038311,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.585107,4.573828,0.535716,-0.096653,1.585107,0.803167,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.480490,E1,0.232810,E3,0.136447,,0,-1.00
235.977326,bio,0.000008,0.038477,0.720306,0.030316,0.038477,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.561582,4.573828,0.535553,-0.035629,0.561582,0.803165,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.472521,E1,0.233808,E3,0.139708,,0,-1.00
236.513453,bio,0.000004,0.038625,0.720280,0.030316,0.038625,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.561582,4.573828,0.535537,-0.017247,0.561582,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.467919,E1,0.234781,E3,0.141350,,0,-1.00
237.013901,bio,0.000002,0.038496,0.720329,0.030316,0.038496,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.561582,4.573828,0.535627,0.006177,0.561582,0.803164,0.030884,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.468814,E1,0.235778,E3,0.140341,,0,-1.00
237.508067,bio,0.000001,0.038596,0.720432,0.030316,0.038596,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.561582,4.573828,0.535796,0.010344,0.561582,0.803164,0.051721,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.469642,E1,0.235324,E3,0.140118,,0,-1.00
237.976866,bio,0.000001,0.038714,0.720563,0.030316,0.038714,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.266228,4.573828,0.536003,-0.000385,0.266228,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.460356,E1,0.235868,E3,0.144156,,0,-1.00
238.442309,bio,0.000000,0.038617,0.720710,0.030316,0.038617,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.266228,4.573828,0.536232,0.008351,0.266228,0.803164,0.041756,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.461923,E1,0.237129,E3,0.142698,,0,-1.00
238.968601,bio,0.000000,0.038809,0.720864,0.030316,0.038809,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.266228,4.573828,0.536469,-0.001767,0.266228,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.449828,E1,0.237903,E3,0.147962,,0,-1.00
239.516372,bio,0.000000,0.038828,0.721014,0.030316,0.038828,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.266228,4.573828,0.536700,0.003067,0.266228,0.803163,0.015334,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.451510,E1,0.240188,E3,0.145991,,0,-1.00
240.028492,bio,0.000000,0.038750,0.721155,0.030316,0.038750,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.189675,4.573828,0.536915,0.001391,1.189675,0.803163,0.006956,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.443547,E1,0.242329,E3,0.148666,,2,-1.00
240.526168,bio,0.331304,0.038836,0.719113,0.030316,0.038836,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.189675,4.573828,0.643651,1.129428,1.189675,0.869424,5.647138,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.402819,E1,0.261533,E3,0.158748,,0,-1.00
240.993691,bio,0.189049,0.038900,0.715193,0.030316,0.038900,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.189675,4.573828,0.563837,0.642585,1.189675,0.840973,3.212924,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.401770,E1,0.262546,E3,0.158708,,0,-1.00
241.548171,bio,0.097187,0.038933,0.711281,0.030316,0.038933,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.189675,4.573828,0.531793,-0.002292,1.189675,0.822601,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.424899,E1,0.249702,E3,0.153807,,0,-1.00
242.127595,bio,0.048488,0.038955,0.708212,0.030316,0.038955,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.797543,4.573828,0.520210,-0.242018,1.797543,0.812861,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.442900,E1,0.239672,E3,0.150050,,0,-1.00
242.691725,bio,0.024640,0.039129,0.706196,0.030316,0.039129,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.797543,4.573828,0.515527,-0.414729,1.797543,0.808091,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.442321,E1,0.232144,E3,0.153932,,0,-1.00
243.188340,bio,0.013578,0.039110,0.705161,0.030316,0.039110,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.797543,4.573828,0.513598,-0.598888,1.797543,0.805879,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.454347,E1,0.228133,E3,0.150200,,0,-1.00
243.685831,bio,0.007474,0.039110,0.704939,0.030316,0.039110,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.797543,4.573828,0.513145,-0.518192,1.797543,0.804658,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.473760,E1,0.225999,E3,0.142081,,0,-1.00
244.181954,bio,0.004121,0.039065,0.705338,0.030316,0.039065,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.073458,4.573828,0.513685,0.114296,1.073458,0.803988,0.571482,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.494337,E1,0.224580,E3,0.133062,,0,-1.00
244.727002,bio,0.002143,0.039127,0.706192,0.030316,0.039127,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.073458,4.573828,0.514914,0.320575,1.073458,0.803592,1.602873,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.481967,E1,0.222774,E3,0.139818,,0,-1.00
245.254240,bio,0.001138,0.039192,0.707351,0.030316,0.039192,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.073458,4.573828,0.516599,0.217717,1.073458,0.803391,1.088586,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.482543,E1,0.222136,E3,0.139875,,0,-1.00
245.737513,bio,0.000638,0.039186,0.708701,0.030316,0.039186,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.073458,4.573828,0.518568,0.125416,1.073458,0.803291,0.627080,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.493616,E1,0.222593,E3,0.134425,,4,-1.00
246.242946,bio,0.000347,0.039232,0.710139,0.030316,0.039232,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.227369,3.459062,0.520669,0.054297,0.227369,0.803233,0.271486,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.475493,E1,0.222710,E3,0.142946,,0,-1.00
246.801649,bio,0.000178,0.039265,0.711587,0.030316,0.039265,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.227369,3.459062,0.522788,0.003742,0.227369,0.803199,0.018710,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.491505,E1,0.225230,E3,0.134120,,0,-1.00
247.268726,bio,0.000101,0.039335,0.712991,0.030316,0.039335,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.227369,3.459062,0.524848,-0.029021,0.227369,0.803184,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.480368,E1,0.228128,E3,0.137941,,0,-1.00
247.736651,bio,0.000058,0.039423,0.714313,0.030316,0.039423,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.227369,3.459062,0.526792,-0.051026,0.227369,0.803175,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.453173,E1,0.232097,E3,0.148791,,0,-1.00
248.217443,bio,0.000033,0.039426,0.715530,0.030316,0.039426,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.664496,3.459062,0.528584,-0.070404,0.664496,0.803170,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.454888,E1,0.235365,E3,0.146226,,0,-1.00
248.697539,bio,0.000018,0.039556,0.716622,0.030316,0.039556,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.664496,3.459062,0.530193,-0.089613,0.664496,0.803167,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.456742,E1,0.230980,E3,0.147181,,3,-1.00
249.188788,bio,0.000010,0.039675,0.717587,0.030316,0.039675,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.664496,4.550875,0.531618,-0.092598,0.664496,0.803165,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.466765,E1,0.225907,E3,0.144629,,0,-1.00
249.751316,bio,0.000005,0.039682,0.718421,0.030316,0.039682,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.664496,4.550875,0.532852,-0.097865,0.664496,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.480352,E1,0.224594,E3,0.138689,,0,-1.00
250.269739,bio,0.000003,0.039701,0.719129,0.030316,0.039701,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.658783,4.550875,0.533900,-0.091237,1.658783,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.499275,E1,0.225312,E3,0.129363,,0,-1.00
250.823010,bio,0.000001,0.039737,0.727724,0.030316,0.039737,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.658783,4.550875,0.546696,2.246315,1.658783,0.803164,11.231573,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.474609,E1,0.236974,E3,0.135465,,0,-1.00
251.347189,bio,0.000001,0.039900,0.745511,0.030316,0.039900,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.658783,4.550875,0.573645,0.726895,1.658783,0.803164,3.634473,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.441518,E1,0.246792,E3,0.146214,,0,-1.00
251.850050,bio,0.000000,0.040014,0.768921,0.030316,0.040014,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.658783,4.550875,0.610092,0.274711,1.658783,0.803164,1.373557,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.440905,E1,0.244000,E3,0.147045,,0,-1.00
252.391419,bio,0.000000,0.039945,0.795729,0.030316,0.039945,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.558278,4.550875,0.653199,0.135490,1.558278,0.803163,0.677451,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.462997,E1,0.238199,E3,0.137814,,4,-1.00
252.879599,bio,0.000000,0.040090,0.824434,0.030316,0.040090,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.558278,3.440700,0.700988,0.068424,1.558278,0.803163,0.342118,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.470607,E1,0.230168,E4,0.141871,,0,-1.00
253.413146,bio,0.000000,0.040137,0.853956,0.030316,0.040137,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.558278,3.440700,0.751895,0.028007,1.558278,0.803163,0.140034,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.481800,E1,0.221392,E4,0.148173,,4,-1.00
253.938540,bio,0.000000,0.040071,0.883488,0.030316,0.040071,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.558278,2.552560,0.804611,0.000368,1.558278,0.803163,0.001839,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.498934,E1,0.211747,E4,0.152211,E5,0,-1.00
254.421935,bio,0.000000,0.039915,0.912397,0.030316,0.039915,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.529785,2.552560,0.857950,-0.021316,0.529785,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.512420,E1,0.201000,E4,0.158635,E5|E6,0,499.00
254.918955,bio,0.000000,0.039930,0.940178,0.030316,0.039930,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.529785,2.552560,0.910831,-0.039794,0.529785,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.521944,E1,0.189800,E4,0.167129,E5|E6,0,499.00
255.385971,bio,0.000000,0.039832,0.966414,0.030316,0.039832,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.529785,2.552560,0.962230,-0.057247,0.529785,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.533516,E1,0.178636,E4,0.174117,E5|E6,0,499.00
255.885610,bio,0.000000,0.039790,0.990777,0.030316,0.039790,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.529785,2.552560,1.011237,-0.073967,0.529785,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.530736,E4,0.189240,E1,0.167899,E5|E6,0,499.00
256.382080,bio,0.000000,0.040088,1.013013,0.030316,0.040088,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.282339,2.552560,1.057036,-0.091316,0.282339,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.512313,E4,0.213658,E1,0.157991,E5|E6,0,499.00
256.847473,bio,0.000000,0.039789,1.032943,0.030316,0.039789,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.282339,2.552560,1.098957,-0.109394,0.282339,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.500011,E4,0.232905,E1,0.149704,E5|E6,0,499.00
257.346576,bio,0.000000,0.040329,1.050451,0.030316,0.040329,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.282339,2.552560,1.136470,-0.129324,0.282339,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.417330,E4,0.300969,E1,0.138241,E5|E6,0,499.00
257.843587,bio,0.000000,0.040110,1.065497,0.030316,0.040110,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.282339,2.552560,1.169217,-0.151373,0.282339,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.420249,E4,0.302848,E1,0.136540,E5|E6,0,499.00
258.375816,bio,0.000000,0.039849,1.078103,0.030316,0.039849,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.226960,2.552560,1.197019,-0.176433,1.226960,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.372644,E4,0.337922,E3,0.149744,E5|E6,0,499.00
258.853751,bio,0.000000,0.040011,1.088363,0.030316,0.040011,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.226960,2.552560,1.219888,-0.205040,1.226960,0.803163,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.351530,E5,0.347025,E3,0.160740,E5|E6,2,499.00
259.351993,bio,0.329630,0.040085,1.096436,0.030316,0.040085,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.226960,2.552560,1.346687,-0.237600,1.226960,0.869089,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.344905,E5,0.342563,E3,0.165897,E5|E6,0,499.00
259.819990,bio,0.187987,0.039823,1.102513,0.030316,0.039823,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.226960,2.552560,1.287108,-0.278577,1.226960,0.840761,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.344169,E4,0.339544,E3,0.169700,E5|E6,0,499.00
260.325484,bio,0.102658,0.040188,1.106816,0.030316,0.040188,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.794506,2.552560,1.272066,-0.332394,1.794506,0.823695,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.345644,E5,0.318350,E3,0.184520,E5|E6,0,499.00
260.785291,bio,0.059028,0.039976,1.109597,0.030316,0.039976,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.794506,2.552560,1.271314,-0.403624,1.794506,0.814969,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.337233,E5,0.309470,E3,0.193744,E5|E6,0,499.00
261.265012,bio,0.033214,0.039917,1.111104,0.030316,0.039917,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.794506,2.552560,1.272319,-0.500900,1.794506,0.809806,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.332738,E5,0.293914,E3,0.206652,E5|E6,0,499.00
261.754590,bio,0.018446,0.039603,1.111572,0.030316,0.039603,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.794506,2.552560,1.272554,-0.486304,1.794506,0.806853,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E4,0.311088,E5,0.301018,E3,0.209476,E5|E6,0,499.00
262.214021,bio,0.010628,0.039919,1.111221,0.030316,0.039919,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.040778,2.552560,1.271437,-0.062744,1.040778,0.805289,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.302171,E4,0.294138,E3,0.214683,E5|E6,4,499.00
262.681065,bio,0.006068,0.039699,1.110252,0.030316,0.039699,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.040778,2.000000,1.269047,0.236563,1.040778,0.804377,1.182816,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.302701,E4,0.278646,E3,0.219819,E5|E6,0,499.00
263.180277,bio,0.003334,0.039983,1.108846,0.030316,0.039983,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.040778,2.000000,1.265706,0.208665,1.040778,0.803830,1.043323,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.294130,E4,0.269952,E3,0.229512,E5|E6,0,499.00
263.645935,bio,0.001906,0.039947,1.107160,0.030316,0.039947,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.040778,2.000000,1.261746,0.129349,1.040778,0.803545,0.646744,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.283539,E4,0.263599,E3,0.240196,E6,0,499.00
264.112313,bio,0.001089,0.039944,1.105306,0.030316,0.039944,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.219450,2.000000,1.257418,0.071123,0.219450,0.803381,0.355615,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.288078,E4,0.248736,E3,0.241445,E6,0,499.00
264.609982,bio,0.000600,0.039983,1.103391,0.030316,0.039983,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.219450,2.000000,1.252962,0.021474,0.219450,0.803283,0.107371,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.293743,E3,0.241080,E4,0.234566,E6,0,499.00
265.077503,bio,0.000342,0.039980,1.101489,0.030316,0.039980,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.219450,2.000000,1.248550,-0.012374,0.219450,0.803232,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.318428,E3,0.228045,E1,0.212301,E6,0,499.00
265.546959,bio,0.000195,0.039993,1.099662,0.030316,0.039993,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.219450,2.000000,1.244324,-0.041939,0.219450,0.803202,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.280260,E3,0.253352,E4,0.224695,E6,0,499.00
266.028576,bio,0.000109,0.039789,1.097952,0.030316,0.039789,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.694738,2.000000,1.240375,-0.063071,0.694738,0.803185,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.280825,E3,0.254137,E4,0.217528,E6,0,499.00
266.525568,bio,0.000060,0.040411,1.096377,0.030316,0.040411,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.694738,2.000000,1.236744,-0.074458,0.694738,0.803175,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.269258,E3,0.264015,E4,0.219577,E6,0,499.00
267.031993,bio,0.000033,0.040344,1.094954,0.030316,0.040344,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.694738,2.000000,1.233468,-0.088566,0.694738,0.803170,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.342223,E3,0.221907,E1,0.217751,E6,0,499.00
267.491152,bio,0.000019,0.040314,1.093689,0.030316,0.040314,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.694738,2.000000,1.230558,-0.095100,0.694738,0.803167,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.390165,E1,0.220991,E3,0.196828,E6,0,499.00
267.958278,bio,0.000011,0.040061,1.092573,0.030316,0.040061,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.676885,2.000000,1.227997,-0.093706,1.676885,0.803166,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.413173,E1,0.222402,E3,0.184885,E6,3,499.00
268.458636,bio,0.000006,0.040285,1.091612,0.030316,0.040285,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.676885,2.800000,1.225792,-0.096211,1.676885,0.803165,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.414602,E1,0.222932,E3,0.184159,E6,0,499.00
268.923076,bio,0.000003,0.039969,1.090805,0.030316,0.039969,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.676885,2.800000,1.223941,-0.092917,1.676885,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.409588,E1,0.222828,E3,0.186865,E6,0,499.00
269.401551,bio,0.000002,0.039806,1.090134,0.030316,0.039806,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.676885,2.800000,1.222406,-0.083500,1.676885,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.398191,E1,0.221837,E3,0.193152,E6,0,499.00
269.871619,bio,0.000001,0.039534,1.089585,0.030316,0.039534,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.676885,2.800000,1.221150,-0.068822,1.676885,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.406968,E1,0.223438,E3,0.187751,E6,0,499.00
270.368967,bio,0.000001,0.039221,1.089138,0.030316,0.039221,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.534973,2.800000,1.220132,-0.055175,1.534973,0.803164,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.426648,E1,0.226179,E3,0.176192,E6,0,499.00
